trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1371,False,"{'a': 0.4, 'e': 0.0812165199103574}",35,0,54.931410944824144,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
1372,False,"{'a': 0.4, 'e': 0.08106782031509602}",30,4,38.792961920832916,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.4, 'e': 0.08091939297441601}",25,13,22.20039209336125,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.4, 'e': 0.08077123738984561}",20,13,15.082795372335248,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.4, 'e': 0.0806233530638256}",20,4,2.39978411033674,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1376,False,"{'a': 0.4, 'e': 0.08047573949970788}",25,13,10.82054444463688,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1377,False,"{'a': 0.4, 'e': 0.0803283962017535}",25,11,30.595876110255574,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 0.4, 'e': 0.08018132267513133}",35,19,-21.692954794353632,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1379,False,"{'a': 0.4, 'e': 0.08003451842591605}",25,3,16.143441016624735,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1380,False,"{'a': 0.4, 'e': 0.07988798296108686}",20,16,6.259090436376848,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.4, 'e': 0.07974171578852547}",20,10,9.359517453424996,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1382,False,"{'a': 0.4, 'e': 0.07959571641701473}",35,12,17.861236416333384,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
1383,False,"{'a': 0.4, 'e': 0.07944998435623675}",20,7,25.153724778722204,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1384,False,"{'a': 0.4, 'e': 0.07930451911677149}",20,13,10.466702712630902,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.4, 'e': 0.07915932021009485}",30,0,49.64734301643623,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.4, 'e': 0.07901438714857732}",30,23,15.56026077638725,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 0.4, 'e': 0.07886971944548206}",20,15,9.148621882505685,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.4, 'e': 0.07872531661496351}",25,14,19.115775920489558,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1389,False,"{'a': 0.4, 'e': 0.07858117817206553}",30,11,8.679897744108091,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1390,False,"{'a': 0.4, 'e': 0.07843730363272002}",20,3,27.959859847729135,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.4, 'e': 0.07829369251374502}",20,7,6.4281992983878595,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1392,False,"{'a': 0.4, 'e': 0.07815034433284336}",20,5,23.327470190134022,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.4, 'e': 0.07800725860860079}",20,11,18.23234637943787,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1394,False,"{'a': 0.4, 'e': 0.07786443486048462}",25,12,19.230649380898946,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.4, 'e': 0.07772187260884182}",30,6,42.26671017993302,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 0.4, 'e': 0.0775795713748977}",20,9,-40.99186858205806,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 1}",1
1397,False,"{'a': 0.4, 'e': 0.07743753068075401}",25,8,24.693415870070552,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.4, 'e': 0.07729575004938766}",30,21,10.543326195353892,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.4, 'e': 0.07715422900464876}",20,9,20.194113862962382,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1400,False,"{'a': 0.4, 'e': 0.07701296707125938}",20,10,14.881184124479653,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1401,False,"{'a': 0.4, 'e': 0.07687196377481159}",25,12,11.95544984288098,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.4, 'e': 0.07673121864176626}",20,14,8.632513690743883,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.4, 'e': 0.07659073119945109}",20,6,24.151461672753314,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.4, 'e': 0.07645050097605932}",20,14,8.073448562265403,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 0.4, 'e': 0.07631052750064792}",25,3,-0.9767666846661403,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
1406,False,"{'a': 0.4, 'e': 0.0761708103031362}",25,15,18.042274510466612,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.4, 'e': 0.07603134891430408}",20,13,11.943321100706317,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.4, 'e': 0.07589214286579064}",25,8,25.914130044438743,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.4, 'e': 0.07575319169009243}",30,24,10.737485603040742,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 0.4, 'e': 0.07561449492056191}",30,3,25.75435251920661,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
1411,False,"{'a': 0.4, 'e': 0.07547605209140608}",20,13,14.722702258957304,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1412,False,"{'a': 0.4, 'e': 0.07533786273768457}",20,13,17.709458141403932,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.4, 'e': 0.07519992639530847}",20,16,9.02353271918478,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.4, 'e': 0.07506224260103837}",20,12,13.387289063286527,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.4, 'e': 0.07492481089248319}",20,6,22.558645159727142,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.4, 'e': 0.0747876308080983}",30,10,30.676521070832088,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1417,False,"{'a': 0.4, 'e': 0.07465070188718423}",20,8,23.61127085519725,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.4, 'e': 0.07451402366988488}",25,14,17.5821717393897,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.4, 'e': 0.07437759569718624}",20,0,35.775737097527774,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1420,False,"{'a': 0.4, 'e': 0.07424141751091458}",25,15,18.144048125624906,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.4, 'e': 0.07410548865373516}",25,12,13.445396790055273,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.4, 'e': 0.07396980866915047}",25,13,21.972137508956543,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.4, 'e': 0.0738343771014989}",30,16,27.44479064754715,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.4, 'e': 0.07369919349595301}",30,18,24.67940302678677,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.4, 'e': 0.07356425739851823}",35,17,28.891794566845462,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.4, 'e': 0.07342956835603105}",25,5,29.13522586023679,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.4, 'e': 0.07329512591615785}",25,12,23.1254714461087,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.4, 'e': 0.07316092962739298}",20,0,28.071880666522862,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1429,False,"{'a': 0.4, 'e': 0.07302697903905767}",20,3,24.537998116858063,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 0.4, 'e': 0.07289327370129808}",25,0,35.147467548723796,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1431,False,"{'a': 0.4, 'e': 0.07275981316508423}",20,0,27.610536589120887,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1432,False,"{'a': 0.4, 'e': 0.07262659698220807}",20,14,10.02012774354603,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.4, 'e': 0.07249362470528231}",30,0,28.366194897538563,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
1434,False,"{'a': 0.4, 'e': 0.07236089588773871}",20,0,18.58011574464902,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1435,False,"{'a': 0.4, 'e': 0.07222841008382672}",20,0,-51.534893963766784,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
1436,False,"{'a': 0.4, 'e': 0.07209616684861182}",20,1,23.51102206765301,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.4, 'e': 0.07196416573797425}",20,15,9.426473199048537,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.4, 'e': 0.07183240630860725}",20,12,-10.849241749812172,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1439,False,"{'a': 0.4, 'e': 0.07170088811801585}",20,9,16.40898573022144,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.4, 'e': 0.0715696107245151}",25,14,21.213003603623736,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.4, 'e': 0.0714385736872289}",25,9,-12.003692412992653,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1442,False,"{'a': 0.4, 'e': 0.07130777656608817}",20,12,14.854500839342418,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.4, 'e': 0.07117721892182971}",20,12,-5.528522961758302,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1444,False,"{'a': 0.4, 'e': 0.07104690031599445}",25,5,30.72657787236154,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.4, 'e': 0.07091682031092622}",25,17,11.964423287741647,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.4, 'e': 0.07078697846977}",20,8,22.716732432328754,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.4, 'e': 0.07065737435647078}",30,13,29.261343487269908,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 0.4, 'e': 0.07052800753577175}",30,0,32.43536913905207,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
1449,False,"{'a': 0.4, 'e': 0.0703988775732132}",25,18,4.738785975286458,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 0.4, 'e': 0.07026998403513068}",20,10,18.50457414474355,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.4, 'e': 0.07014132648865393}",20,9,23.354008236708673,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.4, 'e': 0.07001290450170504}",30,18,23.518864794802948,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.4, 'e': 0.06988471764299738}",25,8,28.858451986059283,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1454,False,"{'a': 0.4, 'e': 0.0697567654820338}",25,11,20.383104394404462,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.4, 'e': 0.06962904758910549}",25,15,20.005680433542427,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 0.4, 'e': 0.06950156353529024}",20,0,34.38799421613435,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1457,False,"{'a': 0.4, 'e': 0.06937431289245136}",25,2,28.19849011610005,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.4, 'e': 0.06924729523323582}",25,7,19.832931667117183,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1459,False,"{'a': 0.4, 'e': 0.06912051013107319}",20,13,15.247899351225197,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 0.4, 'e': 0.06899395716017395}",30,12,29.939654361583372,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.4, 'e': 0.06886763589552825}",20,6,24.73193516284327,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.4, 'e': 0.0687415459129043}",20,13,11.146142018382712,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.4, 'e': 0.06861568678884711}",25,14,20.853836542417195,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.4, 'e': 0.06849005810067693}",20,10,19.009494453013506,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 0.4, 'e': 0.06836465942648798}",20,0,27.115367548232694,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1466,False,"{'a': 0.4, 'e': 0.06823949034514684}",25,15,15.49069828869011,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1467,False,"{'a': 0.4, 'e': 0.06811455043629128}",20,0,22.62800785479646,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1468,False,"{'a': 0.4, 'e': 0.06798983928032856}",25,0,25.315230823078576,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1469,False,"{'a': 0.4, 'e': 0.06786535645843432}",25,7,28.38543220172417,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1470,False,"{'a': 0.4, 'e': 0.06774110155255089}",30,18,25.041901316917922,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1471,False,"{'a': 0.4, 'e': 0.06761707414538616}",20,13,-32.21996712815264,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1472,False,"{'a': 0.4, 'e': 0.06749327382041191}",20,16,7.634403741880269,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1473,False,"{'a': 0.4, 'e': 0.06736970016186267}",25,8,8.102963139833058,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1474,False,"{'a': 0.4, 'e': 0.06724635275473405}",25,5,30.238798010951328,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1475,False,"{'a': 0.4, 'e': 0.06712323118478167}",25,11,27.362500561464525,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1476,False,"{'a': 0.4, 'e': 0.0670003350385194}",30,21,17.96550944021417,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1477,False,"{'a': 0.4, 'e': 0.06687766390321834}",30,16,15.761180648445388,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1478,False,"{'a': 0.4, 'e': 0.06675521736690511}",30,13,20.599124275418134,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1479,False,"{'a': 0.4, 'e': 0.06663299501836074}",25,1,34.31353204873875,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1480,False,"{'a': 0.4, 'e': 0.06651099644711905}",30,24,10.683067790345092,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1481,False,"{'a': 0.4, 'e': 0.06638922124346548}",20,8,8.023681489339019,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1482,False,"{'a': 0.4, 'e': 0.06626766899843553}",25,19,11.921990776902957,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1483,False,"{'a': 0.4, 'e': 0.06614633930381357}",25,17,15.275035309080646,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1484,False,"{'a': 0.4, 'e': 0.06602523175213125}",25,2,38.32775934064093,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1485,False,"{'a': 0.4, 'e': 0.0659043459366664}",20,2,34.163653011946536,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1486,False,"{'a': 0.4, 'e': 0.06578368145144138}",30,14,29.621919287118622,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1487,False,"{'a': 0.4, 'e': 0.06566323789122198}",25,0,45.381623907246244,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1488,False,"{'a': 0.4, 'e': 0.06554301485151584}",20,0,28.919239083995972,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1489,False,"{'a': 0.4, 'e': 0.06542301192857124}",35,28,13.130622557973727,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1490,False,"{'a': 0.4, 'e': 0.06530322871937563}",30,15,24.897203485862356,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1491,False,"{'a': 0.4, 'e': 0.06518366482165446}",30,0,23.034219353073933,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
1492,False,"{'a': 0.4, 'e': 0.06506431983386952}",30,3,36.29390014681887,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
1493,False,"{'a': 0.4, 'e': 0.06494519335521799}",35,18,35.9950549214378,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1494,False,"{'a': 0.4, 'e': 0.06482628498563069}",20,13,13.310015008369334,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1495,False,"{'a': 0.4, 'e': 0.06470759432577107}",25,13,18.33442111301492,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1496,False,"{'a': 0.4, 'e': 0.06458912097703362}",25,11,28.320481295779466,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1497,False,"{'a': 0.4, 'e': 0.06447086454154273}",20,11,4.804616813645261,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1498,False,"{'a': 0.4, 'e': 0.06435282462215118}",20,11,16.005849832938363,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1499,False,"{'a': 0.4, 'e': 0.06423500082243898}",35,15,34.29362192761194,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1500,False,"{'a': 0.4, 'e': 0.06411739274671181}",20,6,-39.73285529461842,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
1501,False,"{'a': 0.4, 'e': 0.06400000000000002}",20,15,11.959395163920501,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1502,False,"{'a': 0.4, 'e': 0.0638828221880569}",20,8,20.78497428709997,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1503,False,"{'a': 0.4, 'e': 0.06376585891735773}",25,8,27.39231342721603,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1504,False,"{'a': 0.4, 'e': 0.0636491097950982}",20,12,14.256654717945207,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1505,False,"{'a': 0.4, 'e': 0.06353257442919327}",20,8,23.638533399602235,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1506,False,"{'a': 0.4, 'e': 0.06341625242827569}",20,0,-35.14573389704971,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
1507,False,"{'a': 0.4, 'e': 0.0633001434016948}",25,13,11.883314517971368,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1508,False,"{'a': 0.4, 'e': 0.06318424695951518}",35,13,6.064572259780782,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
1509,False,"{'a': 0.4, 'e': 0.06306856271251536}",25,10,12.158644503969771,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1510,False,"{'a': 0.4, 'e': 0.06295309027218646}",20,12,14.039050638212721,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1511,False,"{'a': 0.4, 'e': 0.06283782925073098}",25,16,20.608929668139574,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1512,False,"{'a': 0.4, 'e': 0.06272277926106135}",30,0,32.86562642650928,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",1
1513,False,"{'a': 0.4, 'e': 0.06260793991679883}",25,13,9.202242226218626,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1514,False,"{'a': 0.4, 'e': 0.06249331083227201}",20,11,17.944172466667602,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1515,False,"{'a': 0.4, 'e': 0.06237889162251568}",20,0,29.82615000392078,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1516,False,"{'a': 0.4, 'e': 0.06226468190326937}",20,16,8.231700440633611,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1517,False,"{'a': 0.4, 'e': 0.062150681290976284}",20,8,25.11031926147582,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1518,False,"{'a': 0.4, 'e': 0.062036889402781736}",30,0,20.27027054902575,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
1519,False,"{'a': 0.4, 'e': 0.06192330585653215}",25,10,11.356697469259084,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1520,False,"{'a': 0.4, 'e': 0.061809930270773514}",35,21,21.6324767180442,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1521,False,"{'a': 0.4, 'e': 0.061696762264750314}",25,10,25.124027267283253,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1522,False,"{'a': 0.4, 'e': 0.06158380145840409}",25,10,25.559010505781657,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1523,False,"{'a': 0.4, 'e': 0.061471047472372316}",20,8,-20.693928507730416,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1524,False,"{'a': 0.4, 'e': 0.06135849992798694}",30,9,25.583249229443748,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1525,False,"{'a': 0.4, 'e': 0.06124615844727332}",30,3,27.858952725599504,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
1526,False,"{'a': 0.4, 'e': 0.06113402265294873}",20,16,6.346722252484484,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1527,False,"{'a': 0.4, 'e': 0.06102209216842136}",25,2,41.70780476982096,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1528,False,"{'a': 0.4, 'e': 0.06091036661778875}",25,20,12.16981760063887,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1529,False,"{'a': 0.4, 'e': 0.06079884562583681}",20,11,17.486190360663187,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1530,False,"{'a': 0.4, 'e': 0.06068752881803832}",30,14,30.73514031189864,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1531,False,"{'a': 0.4, 'e': 0.0605764158205519}",30,21,17.88291070919046,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1532,False,"{'a': 0.4, 'e': 0.060465506260220514}",20,9,17.947910802226478,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1533,False,"{'a': 0.4, 'e': 0.06035479976457045}",20,0,25.992611841544903,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1534,False,"{'a': 0.4, 'e': 0.060244295961809864}",20,5,27.365771764359813,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1535,False,"{'a': 0.4, 'e': 0.06013399448082772}",20,16,7.254769407890674,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1536,False,"{'a': 0.4, 'e': 0.06002389495119236}",20,0,31.864878669784158,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1537,False,"{'a': 0.4, 'e': 0.05991399700315044}",20,8,-21.582446057890884,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1538,False,"{'a': 0.4, 'e': 0.05980430026762553}",20,6,21.007440753709137,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1539,False,"{'a': 0.4, 'e': 0.059694804376216944}",20,8,22.99366520395278,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1540,False,"{'a': 0.4, 'e': 0.05958550896119857}",30,19,15.403918926629155,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1541,False,"{'a': 0.4, 'e': 0.059476413655517466}",30,17,22.660958715694687,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1542,False,"{'a': 0.4, 'e': 0.059367518092792844}",25,14,21.242572466871277,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1543,False,"{'a': 0.4, 'e': 0.05925882190731461}",25,12,25.69984484892175,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1544,False,"{'a': 0.4, 'e': 0.05915032473404235}",25,12,25.15212092709675,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1545,False,"{'a': 0.4, 'e': 0.059042026208603916}",30,12,31.15384481530695,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1546,False,"{'a': 0.4, 'e': 0.05893392596729437}",25,15,17.704149933984798,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1547,False,"{'a': 0.4, 'e': 0.05882602364707459}",25,4,23.29391262171421,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1548,False,"{'a': 0.4, 'e': 0.05871831888557027}",20,7,23.204930877979788,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1549,False,"{'a': 0.4, 'e': 0.05861081132107043}",20,7,-0.29120871353800304,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1550,False,"{'a': 0.4, 'e': 0.058503500592526486}",20,10,17.16818816666632,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1551,False,"{'a': 0.4, 'e': 0.05839638633955078}",25,16,10.391028613507437,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1552,False,"{'a': 0.4, 'e': 0.05828946820241559}",25,18,12.928861797830574,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1553,False,"{'a': 0.4, 'e': 0.05818274582205173}",30,18,14.440699072106423,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
